"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"72ce86ca0aedc012f6c995855eac4d231a11e2f4d7d6e9d8191e0fa44b6dda7f6237670663e716aac1bdd6e21525b2b9f0651e6ac2afdc8c7a6be88950bf81b8",,"2025-05-17T19:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T20:10:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","8946","S","JEFFERY BLVD","413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","5","41.7320133302","-87.5757429093","POINT (-87.575742909275 41.732013330193)"
"f9c88847009390dc1a29e4f2da8859c1c404cfe1be31596ff9153882810dfcfd7d8515d5f62b593345ebe166dfad30e607c65ef2c51ca0c65b020d88ec845b2c",,"2025-05-17T19:14:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-17T20:03:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3848","W","POLK ST","1133",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","5","41.8708668383","-87.7222260362","POINT (-87.722226036168 41.870866838329)"
"619a4525942aa7ad798f46653f58f81e19241a8e3a40a3441624cce9d17d57b0dc2b7f26fcfc21926b0a94150c2fef3b3e7b76b2499b09ce2f311042a850eb83",,"2025-05-17T19:11:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","ANGLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-05-17T19:11:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","4816","N","HAMLIN AVE","1712",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","5","41.9688355727","-87.7233038977","POINT (-87.723303897712 41.968835572677)"
"1974dde584745d9f15c2e1a68f8659b4a06179f8e34cccae397f52e6a7492baa950c96d7895d833e3606d295d2e88394d366c0c12219f59c5ebadccdcfde3eca",,"2025-05-17T19:00:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","FIXED OBJECT","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y","Y","OVER $1,500","2025-05-17T20:32:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5059","S","RIDGEWAY AVE","821",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","5","41.8006818138","-87.7171001935","POINT (-87.717100193477 41.800681813785)"
"5eb5802304ffbbf972e5d28d0edaa7015f9c4d995e8b2ecde3bbbe0c32b9eeef608cb2d8bc41169c5c6a7d7823144e78e07418362022cfa163b105204d5407f8",,"2025-05-17T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","FIXED OBJECT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T19:01:00.000","DRIVING ON WRONG SIDE/WRONG WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","1310","W","MARQUETTE RD","724",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","7","5","41.7724008477","-87.6572201464","POINT (-87.657220146442 41.772400847724)"
"a8b159a16b7b244beca1eccb999f61cc4519e9f3fb24f3654a877bfa0053313c1039d6168789b76dba710810e07d9c42454e9457b82e9452e40e3fd20384a97f",,"2025-05-17T19:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","FOUR WAY",,"CURVE, LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-17T20:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3400","W","GRAND AVE","1121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","7","5","41.8998219477","-87.7114386571","POINT (-87.711438657065 41.899821947712)"
"601b7a904306420c3aa912f368917b541103658b546d2574f646b7b89d60c36276f37b0d524c7e46499b0fc728415a460a7ea2afa6fcae8cd127aff9e12f8e00",,"2025-05-17T18:56:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-05-17T19:40:00.000","IMPROPER BACKING","IMPROPER BACKING","6405","N","NORTHWEST HWY","1611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.9971820411","-87.8069080344","POINT (-87.806908034387 41.997182041058)"
"aaaa19888bfde59d2740e0fd6ce2f1798b2d347eeb29e24742658bb8ae71537f3292cebdb2c644ed7ef86656cda99feb37ce0d749e17dd74cc232c131c2ec411",,"2025-05-17T18:55:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T19:00:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1011","N","HOMAN AVE","1121",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.8994649005","-87.7114204041","POINT (-87.71142040406 41.899464900492)"
"9addef18e55661a604ce50b80655a932c086c07aaf6658ef3ac2a11699d6299230ff40ebe09c3b3e8d76233b1081760fb9ad07a9c2e9bd9d5fa63bf25f5dbd3a",,"2025-05-17T18:50:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","ALLEY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T20:10:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","6212","S","SACRAMENTO AVE","823",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","18","7","5","41.7804317352","-87.6984511272","POINT (-87.698451127218 41.780431735227)"
"4a57d933a172a1eb6ebb6468b7979292c087c55a80f2f68d36c1e1ba48d1b6388e4b5628fbd47c63793718e7cfdd3d5748cb0a286aa51eaf06f1dc8283f2b9e5",,"2025-05-17T18:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-17T21:15:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","7201","W","HIGGINS AVE","1613",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","7","5","41.9810276319","-87.8070807623","POINT (-87.807080762271 41.981027631859)"
"c6b66a9c960aa111819326ff3c0ee811d98a519ec2452f532e91cc99364b1a577528bce2c3575f57c91653552bee3da19f9b6115725e2e9b593c76d337a17d81",,"2025-05-17T18:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T19:06:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","2000","N","CLYBOURN AVE","1811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","18","7","5","41.9175817916","-87.6590228977","POINT (-87.659022897666 41.917581791564)"
"703ef630e4c3ba86e693935104beb30946574a85b377ce5e7db0a3a787c36511f3de7de266ce64ac7391ad5af288f561b359eb8fe90423d709688657be9d20bb",,"2025-05-17T18:40:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T19:30:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","4100","N","LONG AVE","1624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","7","5","41.9551078677","-87.7622845814","POINT (-87.762284581398 41.955107867673)"
"48d455b1faeb4142cb41ebc3f36505b35987ac34991c0c33f68031ad1ec7b97d9447732b5160449013ffd123f46d130213254b13845c70153c2b612ba5ee56a1",,"2025-05-17T18:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-18T14:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3631","W","LAKE ST","1122",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","7","5","41.8848799673","-87.7172568183","POINT (-87.717256818294 41.88487996729)"
"8c39d71ed69ec7a6765fe6f2c33adbcc853adec2eb4808a89ff2194b2fa194c42d3f9fdaa95652e74c042b5818e063540f2eedb84f861454ac475422623165ca",,"2025-05-17T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2025-05-17T19:15:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","9401","S","JEFFERY AVE","413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.7242458508","-87.5752540437","POINT (-87.575254043732 41.724245850836)"
"ca41c4b957596635ddecaf108c8d89496c5fc53b6ab3decab3401c648f145a9e98df80772c585b51df6d2b8123fcb311b3773a72db3d3adde8c59bbf77a07853",,"2025-05-17T18:30:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ALLEY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T18:33:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5511","W","JACKSON BLVD","1522",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.8764566649","-87.7622095064","POINT (-87.762209506375 41.876456664857)"
"e516857e908a3b2f7e315cc640857da3878e8bba3437dd963e611d812ff09c22f50e31564ee5b411312752158f2e7eaffe6a3eee7ffe908f27c7700463e7fc8b",,"2025-05-17T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR TO FRONT","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-05-17T21:20:00.000","IMPROPER BACKING","IMPROPER BACKING","20","E","OHIO ST","1834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.8925935096","-87.6272499785","POINT (-87.627249978491 41.892593509567)"
"9fbb71c0d86e9da740975bb0feb0ddc38f49f64b999a70b20dc34907c069984e570d442c7672966eda47052d147589743e882a35e3bdd219f17abd27a21b45be",,"2025-05-17T18:28:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T18:28:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","8200","S","STONY ISLAND AVE","411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","7","5","41.7459282584","-87.5859949102","POINT (-87.585994910205 41.745928258449)"
"6e1cda6fd0cd45418d870362eae0f25f316332b91be2aab1377ec05658d5774e250aa773d00622a6eece806f5d5eba621c55a4c89231f5ff9919bdd2afcad509",,"2025-05-17T18:25:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T18:35:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","6258","S","NARRAGANSETT AVE","812",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.777764765","-87.7814150439","POINT (-87.781415043898 41.777764764972)"
"58f873b331addcc2278f3ff1baa0f41388853ab6aaf664fcf2bf004920397f91f764900daa0c78cb3ddf925937418dc0be032943ddc53c8d39d5d0d406d2f5e7",,"2025-05-17T18:21:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","REAR TO REAR","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T19:30:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","4020","W","BELMONT AVE","1731",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","18","7","5","41.9391929975","-87.7280743122","POINT (-87.728074312177 41.939192997469)"
"f4adbcb45d09d685f689fd3c0f1b71b5ec652a4765dfe16f7d03ea205804441b9123accef5a24f507da70ad7d24f381cce5818f2b91d121050b9e14dd4215ee6",,"2025-05-17T18:21:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T18:21:00.000","RELATED TO BUS STOP","RELATED TO BUS STOP","1544","W","CHICAGO AVE","1213",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.8961932277","-87.6666972682","POINT (-87.666697268184 41.896193227718)"
"681a7494227860e2df27f5765c007c68efe0c99c0323dc1dafc058a54de1e082117be7d2f06e1f3a588dd42434012334dc61904adf19c03b994e971579e4a91a",,"2025-05-17T18:16:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T18:28:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","210","W","NORTH AVE","1814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.9112696208","-87.6351678448","POINT (-87.635167844822 41.911269620782)"
"4f07c7402557036e1d60bf07bac7ed5e33810c4b339f348ddaca25056d28a156350c137a0abf76629b07af8f0b00448b3ce0899209faa01c0863d2ccfddab099",,"2025-05-17T18:15:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO SIDE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T19:00:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","7068","S","SOUTH CHICAGO AVE","322",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.7665013743","-87.6066709895","POINT (-87.606670989463 41.766501374296)"
"7f178c686b5c93e484aa8d7bfe2a2ca5d70dd2f91fe59b1e9e0a774fbd78997e5349dcbbe80f8666d1871f7ff95e59483c4ea5dadc9b772257c35fcdb5ed25a9","Y","2025-05-17T18:10:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T18:30:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","2300","W","ADDISON ST","1921",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","7","5","41.94687635","-87.6858948917","POINT (-87.685894891727 41.946876349987)"
"94a99f5d920aa5d472b222ea899267cdcc5dd0c87313a698a5be40859c955e4a419941ac1350070aab71e3b70e5cfe191a4fd9939e7cd6ef4a4894f768f12327",,"2025-05-17T18:08:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2025-05-17T18:08:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2101","S","ASHLAND AVE","1235",,,,,,,"3","NONINCAPACITATING INJURY","2","0","0","1","1","6","0","18","7","5","41.854120263","-87.665902343","POINT (-87.665902342962 41.854120262952)"
"b2daa79e8c4cea0d05b0f082570bb9839bdd1fb632e79797e1e52aaf324a3e5c154bd99daf085a838f80c5a5cb0106849197ee17c1210f6d084d8edb64d0ce6e",,"2025-05-17T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-17T18:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4346","N","KIMBALL AVE","1723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","7","5","41.9607313565","-87.7132761336","POINT (-87.713276133567 41.960731356474)"
"a722ba676317d81bbb7a75f8f9ab1f0d363b38c224660e5d80dfbf4e71fcea2db215f5a24b7ab7ac8dbe3f8d455185efcdc97b372c580f88375a9b1da551d32d",,"2025-05-17T17:56:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-17T17:56:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","1916","N","ELSTON AVE","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","17","7","5","41.9168895249","-87.6669047824","POINT (-87.666904782402 41.916889524916)"
"393b8005b8de7d6ca2b2961bec4ecad4a91aaba3dfcfb29f8435366f92a01ff10c62dd93e5782c4c86ced02efdfa253cd2b938ba1c22324e14d0afe4fdfa136a",,"2025-05-17T17:50:00.000","20","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-17T21:40:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7505","S","WOLCOTT AVE","611",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","7","5","41.7572439468","-87.6707554196","POINT (-87.670755419636 41.757243946801)"
"7e6fc2444d85ceada2bff8feaf0f967ae8887d728cdf21325d991bd048123058c4889dd4317e42cb6310c4cbd2c30fa2492e56a35476b6191273292cbb2a6bf9",,"2025-05-17T17:49:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T17:49:00.000","DISTRACTION - FROM INSIDE VEHICLE","DISTRACTION - FROM INSIDE VEHICLE","3101","N","MARMORA AVE","2514",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","7","5","41.9367478951","-87.7735800375","POINT (-87.773580037517 41.936747895112)"
"82a5aa0a09bbb7b78c17bc35ac5fd9c628b896d654b1b4ad207f415cf561382c29ff5fa66de6aa978fd724b75c9e9eeee21b2be4c094ee989a4bf9059a72e4b8",,"2025-05-17T17:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-05-17T17:50:00.000","PHYSICAL CONDITION OF DRIVER","NOT APPLICABLE","1304","W","95TH ST","2222",,,,,,,"4","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","17","7","5","41.7214155096","-87.6556141764","POINT (-87.655614176442 41.721415509614)"
"dd75c702be7e63c0507c066e874c49a90f3dfa4b41fb897b649c2d6fcaced26acb6e2c770103e5401d8751de447ed4cedce8d3e4d2afd3dd3178ef867d40a79e",,"2025-05-17T17:39:00.000","40","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-05-18T00:14:00.000","IMPROPER LANE USAGE","IMPROPER OVERTAKING/PASSING","1233","S","COLUMBUS DR","132",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","7","5","41.8666014385","-87.6198856765","POINT (-87.619885676546 41.866601438502)"
"b6360b4496f4e2211082f770752dbc9e0ce0408db1aca79b2436ff1980592b2d70ae6421bc9b35d40de9b9d0f102dac419930c210427fad08fb8ea6af5122b2e",,"2025-05-17T17:35:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-05-17T17:41:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","1201","S","STATE ST","131",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","17","7","5","41.8673295381","-87.627272324","POINT (-87.627272324042 41.867329538146)"
"760603b8496b4208ca8682edcf0774e737e651b018f5f0b8204b6511e46f4372fadef8ebd7ecee61630cc437b387b9d8878d968bf56b9810f4336ac39288fd07",,"2025-05-17T17:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-05-17T18:20:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","3936","N","ELSTON AVE","1732",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","7","5","41.9525925147","-87.7177611973","POINT (-87.717761197328 41.952592514677)"
"ed95d39212268f40b5a34ff325a050ce11333ac69323e2e95043358bf955b521a87c8a152d9c0d5c3f1fe797522ea3d9b8f27dd5c30d391117e0250ccf9e2088",,"2025-05-17T17:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","HEAD ON","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-05-17T18:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","710","N","CENTRAL AVE","1511",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","17","7","5","41.8933080744","-87.7654821402","POINT (-87.765482140152 41.893308074447)"
"764e4133933d54bc396be4b679f643eb41eddb4493fc2c13e02fe226584b1613e98e12eb4726c323e4dfdb2fa829b1a7b95332dab4bac29760df5fbd2ddc253f",,"2025-05-17T17:20:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-05-17T17:21:00.000","UNABLE TO DETERMINE","FAILING TO YIELD RIGHT-OF-WAY","5032","W","FLETCHER ST","2521",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","7","5","41.9379446238","-87.7530989902","POINT (-87.75309899016 41.937944623766)"
"c8170a1dcfb65fd4e1c126598810f5d63fad2463869d6c99bd63a72bc763962efad1b2ae8e57d97cd62667cd94fbe30d5fe63ae9fdf2607482596c46d862014b",,"2025-05-17T17:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-05-17T17:22:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","941","W","68TH ST","723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","17","7","5","41.7704846519","-87.6485823192","POINT (-87.648582319188 41.770484651943)"
